customer_id,first_name,last_name,date_of_birth,gender,annual_income,occupation,city,state,customer_since,customer_status
254,Mitesh,Tara,1999-05-15,Male,120000.0,Doctor,Chennai,Tamil Nadu,2016-07-26,Active
255,Yashodhara,Mahajan,1978-11-17,Female,120000.0,Government Employee,Hyderabad,Telangana,2019-10-24,Active
256,Urmi,Kohli,1981-09-08,Male,120000.0,Student,Mumbai,Maharashtra,2020-12-24,Active
257,Maanav,Rajagopal,1963-07-29,Male,120000.0,Retired,Mysuru,Karnataka,2021-10-19,Active
258,Yashoda,Deshpande,1955-05-10,Male,120000.0,Sales Professional,Mangaluru,Karnataka,2016-04-20,Active
259,Oeshi,Oak,2004-03-16,Female,120000.0,Retired,Mysuru,Karnataka,2020-03-28,Active
260,Amara,Agate,1969-11-07,Female,120000.0,Doctor,Mysuru,Karnataka,2023-12-15,Active
261,Chanchal,Suri,1960-09-18,Male,120000.0,Retired,Mangaluru,Karnataka,2019-03-14,Inactive
262,Veda,Pai,1973-03-23,Male,120000.0,Teacher,Mangaluru,Karnataka,2020-12-28,Active
263,Krishna,Shah,1972-07-01,Male,120000.0,Software Engineer,Kolkata,West Bengal,2014-10-24,Active
264,William,Rajagopal,1966-07-01,Female,120000.0,Retired,Mysuru,Karnataka,2024-10-18,Inactive
265,Nirja,Bassi,1972-04-03,Female,120000.0,Business Owner,Jaipur,Rajasthan,2024-04-09,Active
266,Urvashi,Raj,1976-11-16,Female,120000.0,Self Employed,Mangaluru,Karnataka,2022-11-23,Active
267,Max,Tandon,1953-02-14,Female,134858.47,Sales Professional,Kolkata,West Bengal,2013-10-01,Active
268,Yadavi,Narula,1957-06-07,Male,120000.0,Government Employee,Hyderabad,Telangana,2019-02-03,Active
269,Harish,Vora,1981-09-12,Female,120000.0,Retired,Mumbai,Maharashtra,2011-11-12,Closed
270,Maanas,Rout,1995-02-28,Male,120000.0,Business Owner,Bengaluru,Karnataka,2014-03-25,Active
271,Falan,Singh,2003-10-14,Male,298636.28,Bank Employee,Mysuru,Karnataka,2016-02-10,Active
272,Hamsini,Rao,1994-10-28,Female,120000.0,Retired,Mumbai,Maharashtra,2012-12-20,Active
273,Falguni,Walla,1976-06-18,Female,120000.0,Self Employed,Delhi,Delhi,2016-12-27,Active
274,Vinaya,Banik,1992-08-15,Female,120000.0,Business Owner,Kolkata,West Bengal,2012-10-07,Active
275,Wahab,Mani,1966-01-31,Male,120000.0,Doctor,Mysuru,Karnataka,2024-04-22,Active
276,Gautam,Saraf,1957-04-20,Male,120000.0,Sales Professional,Pune,Maharashtra,2024-07-15,Active
277,Harish,Sawhney,1961-12-04,Male,120000.0,Software Engineer,Kolkata,West Bengal,2023-05-30,Inactive
278,Chandani,Balakrishnan,1953-09-25,Female,120000.0,Bank Employee,Mangaluru,Karnataka,2017-02-13,Inactive
279,Daksh,Memon,1974-12-30,Female,120000.0,Consultant,Pune,Maharashtra,2017-12-24,Active
280,Raagini,Dhingra,1967-03-22,Male,120000.0,Retired,Hyderabad,Telangana,2020-08-21,Active
281,Nisha,Gole,1962-03-03,Female,243123.59,Teacher,Hyderabad,Telangana,2014-07-31,Active
282,Farhan,Raja,1992-10-09,Male,128278.06,Business Owner,Kolkata,West Bengal,2023-03-23,Active
283,Wridesh,Tank,1990-04-15,Female,120000.0,Teacher,Pune,Maharashtra,2014-01-14,Inactive
284,Vincent,Shenoy,1994-01-05,Female,244354.84,Sales Professional,Hyderabad,Telangana,2015-12-04,Active
285,Tripti,Kumer,1995-12-25,Female,120000.0,Retired,Mangaluru,Karnataka,2011-10-06,Active
286,Udyati,Mani,1996-09-18,Male,130481.82,Government Employee,Kolkata,West Bengal,2020-11-25,Active
287,Nakul,Borah,1980-08-30,Other,120000.0,Student,Bengaluru,Karnataka,2017-06-25,Active
288,Chandani,Samra,1997-07-30,Female,120000.0,Self Employed,Hyderabad,Telangana,2015-11-10,Active
289,Tanmayi,Mittal,1964-02-28,Female,450522.74,Bank Employee,Hyderabad,Telangana,2018-02-23,Active
290,Vasudha,Chhabra,1966-09-29,Male,120000.0,Doctor,Chennai,Tamil Nadu,2018-02-02,Active
291,Jagrati,Merchant,1998-03-10,Other,120000.0,Student,Mysuru,Karnataka,2016-08-16,Inactive
292,Anthony,Randhawa,1969-04-13,Female,125092.08,Consultant,Mangaluru,Karnataka,2011-09-28,Active
293,Chandran,Taneja,1970-01-29,Female,120000.0,Sales Professional,Bengaluru,Karnataka,2024-10-19,Active
294,Victor,Pandey,1965-07-04,Male,120000.0,Accountant,Mysuru,Karnataka,2022-06-07,Active
295,Ranveer,Krishna,1996-09-21,Male,120000.0,Consultant,Jaipur,Rajasthan,2024-06-15,Active
296,Laksh,Chatterjee,1993-04-20,Female,120000.0,Government Employee,Hyderabad,Telangana,2022-08-07,Active
297,Balveer,More,2004-04-08,Female,120000.0,Consultant,Jaipur,Rajasthan,2019-02-07,Active
298,Bahadurjit,Patla,2000-06-09,Male,127330.0,Retired,Pune,Maharashtra,2013-11-02,Active
299,Gautam,Merchant,1972-11-01,Male,120000.0,Bank Employee,Mumbai,Maharashtra,2024-04-26,Active
300,Ojasvi,Gill,1964-04-07,Female,120000.0,Self Employed,Hyderabad,Telangana,2013-11-07,Active
301,Jasmit,Wali,1984-10-01,Male,120000.0,Software Engineer,Mumbai,Maharashtra,2016-03-28,Active
302,Nitesh,Kurian,1983-05-24,Female,132538.12,Government Employee,Delhi,Delhi,2025-04-28,Active
303,Chakrika,Nigam,2005-05-01,Female,120000.0,Doctor,Hyderabad,Telangana,2013-07-24,Active
304,Upadhriti,Borra,1960-03-07,Male,120000.0,Government Employee,Bengaluru,Karnataka,2024-06-07,Active
305,Upkaar,Ranganathan,2005-05-10,Female,120000.0,Doctor,Chennai,Tamil Nadu,2021-01-31,Closed
306,Jasmit,Chana,2004-05-29,Female,120000.0,Business Owner,Delhi,Delhi,2018-04-25,Active
307,Akshay,Lalla,1987-02-12,Female,120000.0,Sales Professional,Jaipur,Rajasthan,2013-09-14,Active
308,Suhani,Pillay,1996-05-22,Male,120000.0,Doctor,Hyderabad,Telangana,2024-05-06,Active
309,Adweta,Raj,1994-01-21,Male,120000.0,Sales Professional,Kolkata,West Bengal,2017-12-03,Active
310,Hritik,Kaur,1982-09-08,Female,120000.0,Government Employee,Mumbai,Maharashtra,2012-01-11,Active
311,Falak,Kant,1994-09-04,Female,120000.0,Consultant,Bengaluru,Karnataka,2012-09-04,Active
312,Ucchal,Mittal,1994-10-13,Male,220183.09,Consultant,Bengaluru,Karnataka,2018-07-20,Active
313,Jackson,Dey,1953-09-09,Female,120000.0,Accountant,Hyderabad,Telangana,2012-03-27,Active
314,Daksha,Tailor,1958-07-04,Male,120000.0,Self Employed,Jaipur,Rajasthan,2013-04-03,Active
315,Wahab,Yogi,1959-11-01,Other,120000.0,Bank Employee,Mumbai,Maharashtra,2018-03-19,Active
316,Sudiksha,Prabhakar,1996-03-25,Male,120000.0,Business Owner,Jaipur,Rajasthan,2024-03-30,Active
317,Oni,Dubey,1978-11-02,Female,120000.0,Bank Employee,Hyderabad,Telangana,2022-09-29,Active
318,Hardik,Suri,1992-07-01,Male,120000.0,Government Employee,Bengaluru,Karnataka,2018-07-18,Active
319,Ati,Bali,1997-07-30,Male,120000.0,Accountant,Chennai,Tamil Nadu,2017-11-27,Active
320,Teerth,Sawhney,1980-11-11,Female,120000.0,Software Engineer,Jaipur,Rajasthan,2015-08-15,Active
321,Janani,Chaudhary,1997-04-06,Female,120000.0,Student,Mumbai,Maharashtra,2017-11-07,Active
322,Jagrati,Bhat,1977-09-11,Male,120000.0,Student,Jaipur,Rajasthan,2016-04-18,Inactive
323,Ranveer,Das,1981-07-19,Male,120000.0,Self Employed,Mysuru,Karnataka,2013-02-28,Active
324,Simon,Bail,1954-01-17,Male,120000.0,Doctor,Chennai,Tamil Nadu,2024-12-26,Active
325,Gauri,Kohli,1959-03-04,Female,120000.0,Accountant,Pune,Maharashtra,2024-12-28,Active
326,Samesh,Biswas,2002-09-03,Female,120000.0,Accountant,Pune,Maharashtra,2021-01-11,Active
327,Sarthak,Kalita,1966-06-17,Male,120000.0,Government Employee,Jaipur,Rajasthan,2017-03-11,Active
328,Manbir,Agate,1969-06-21,Male,161939.17,Doctor,Hyderabad,Telangana,2014-01-24,Active
329,Kalpit,Zachariah,1967-08-30,Female,120000.0,Business Owner,Mangaluru,Karnataka,2025-03-09,Active
330,Owen,Choudhary,1995-08-03,Female,120000.0,Retired,Hyderabad,Telangana,2012-01-16,Active
331,Karan,Aurora,1974-12-25,Male,120000.0,Software Engineer,Kolkata,West Bengal,2025-01-15,Active
332,Wazir,Naik,1951-09-05,Female,120000.0,Doctor,Kolkata,West Bengal,2014-07-26,Active
333,Alka,Ben,1959-03-25,Female,120000.0,Retired,Pune,Maharashtra,2024-03-21,Active
334,Oviya,Vora,1958-05-03,Female,126628.92,Government Employee,Mumbai,Maharashtra,2024-04-15,Active
335,Devansh,Soni,1981-02-08,Male,120000.0,Student,Kolkata,West Bengal,2024-11-02,Inactive
336,Janaki,Varghese,1991-01-01,Male,120000.0,Accountant,Bengaluru,Karnataka,2013-06-16,Active
337,Siya,Thakur,1965-09-05,Female,120000.0,Business Owner,Delhi,Delhi,2022-01-25,Active
338,Caleb,Verma,1971-02-17,Male,134730.58,Business Owner,Kolkata,West Bengal,2019-05-25,Active
339,Azaan,Bhat,1983-03-14,Male,120000.0,Software Engineer,Bengaluru,Karnataka,2018-06-08,Active
340,Pooja,Chokshi,1983-12-19,Female,120000.0,Self Employed,Chennai,Tamil Nadu,2023-09-21,Active
341,Sachi,Borah,1956-02-07,Male,120000.0,Bank Employee,Kolkata,West Bengal,2017-01-30,Closed
342,Manbir,Bhatti,1959-03-11,Female,120000.0,Business Owner,Mangaluru,Karnataka,2016-04-12,Active
343,Ekta,Raj,1991-04-04,Male,181780.49,Consultant,Mumbai,Maharashtra,2020-08-17,Active
344,Chaitaly,Setty,1985-01-02,Female,120000.0,Government Employee,Mangaluru,Karnataka,2021-11-25,Active
345,Qushi,Chaudhary,2004-07-28,Female,120000.0,Doctor,Pune,Maharashtra,2023-07-17,Active
346,Ishwar,Kale,1979-11-14,Male,120000.0,Government Employee,Delhi,Delhi,2019-04-14,Active
347,Vedant,Sachdev,1973-09-01,Female,133927.98,Self Employed,Hyderabad,Telangana,2019-04-26,Active
348,Mohini,Sagar,2000-04-02,Male,120000.0,Consultant,Chennai,Tamil Nadu,2013-03-21,Active
349,Dhriti,Sane,1971-11-14,Male,120000.0,Business Owner,Mumbai,Maharashtra,2022-12-01,Closed
350,Aadhya,Prasad,1960-12-27,Male,120000.0,Teacher,Mysuru,Karnataka,2023-04-15,Active
351,Urvi,Bhavsar,1956-10-23,Female,120000.0,Bank Employee,Hyderabad,Telangana,2013-01-20,Active
352,Girik,Sankaran,1957-03-05,Male,120000.0,Bank Employee,Kolkata,West Bengal,2024-04-08,Active
353,Kashish,De,1988-06-18,Male,120000.0,Teacher,Bengaluru,Karnataka,2012-08-15,Active
354,Forum,Das,1978-07-23,Female,120000.0,Consultant,Chennai,Tamil Nadu,2017-08-14,Active
355,Pallavi,Behl,1970-03-06,Male,120000.0,Consultant,Jaipur,Rajasthan,2021-10-25,Active
356,Devika,Pandey,1957-08-27,Female,120000.0,Self Employed,Bengaluru,Karnataka,2021-06-08,Active
357,Yashica,Kala,1961-02-17,Male,120000.0,Business Owner,Mysuru,Karnataka,2022-10-10,Inactive
358,Vasatika,Kapur,1957-12-19,Female,120000.0,Teacher,Jaipur,Rajasthan,2017-07-23,Active
359,Jhalak,Contractor,2002-07-01,Female,120000.0,Self Employed,Pune,Maharashtra,2016-05-04,Active
360,Upkaar,Sanghvi,1988-10-10,Female,120000.0,Software Engineer,Kolkata,West Bengal,2024-08-28,Active
361,Atharv,Loke,1952-07-28,Female,156294.13,Government Employee,Mysuru,Karnataka,2014-09-03,Active
362,Anjali,More,1973-09-23,Male,121094.94,Bank Employee,Pune,Maharashtra,2017-07-29,Active
363,Abeer,Golla,1960-05-08,Male,120000.0,Doctor,Mangaluru,Karnataka,2021-03-27,Active
364,Nandini,Boase,1960-04-04,Female,120000.0,Bank Employee,Kolkata,West Bengal,2024-03-17,Active
365,Azaan,Chand,2001-05-17,Female,120000.0,Government Employee,Bengaluru,Karnataka,2020-08-17,Active
366,Tanveer,Puri,1979-03-04,Female,120000.0,Bank Employee,Hyderabad,Telangana,2019-04-27,Active
367,Harita,Dugar,1975-10-14,Female,120000.0,Doctor,Chennai,Tamil Nadu,2016-11-26,Active
368,Ekta,Chad,1954-03-08,Male,120000.0,Self Employed,Hyderabad,Telangana,2014-04-01,Active
369,Nakul,Bawa,1996-06-19,Male,120000.0,Teacher,Mysuru,Karnataka,2012-12-27,Active
370,Anita,Savant,1995-08-25,Male,120000.0,Retired,Jaipur,Rajasthan,2018-10-25,Active
371,Vedika,Sathe,1978-10-15,Male,120000.0,Accountant,Delhi,Delhi,2016-04-01,Active
372,Tanveer,Vala,1958-05-07,Male,120000.0,Self Employed,Mangaluru,Karnataka,2017-06-22,Active
373,Qushi,Choudhry,1969-11-17,Female,120000.0,Self Employed,Hyderabad,Telangana,2023-02-21,Active
374,Vidhi,Vyas,1996-01-01,Male,120000.0,Doctor,Mysuru,Karnataka,2016-11-06,Active
375,Chakradev,Kannan,1977-07-02,Female,120000.0,Accountant,Mangaluru,Karnataka,2021-10-19,Active
376,Christopher,Amble,1964-07-06,Male,120000.0,Business Owner,Chennai,Tamil Nadu,2016-09-23,Active
377,Siddharth,Devan,2002-08-09,Female,120000.0,Software Engineer,Chennai,Tamil Nadu,2015-12-13,Active
378,Bimala,Narang,1958-10-08,Male,120000.0,Accountant,Kolkata,West Bengal,2011-09-26,Active
379,Widisha,Sani,1962-07-23,Male,120000.0,Self Employed,Chennai,Tamil Nadu,2013-10-19,Active
380,Lajita,Walia,1998-06-27,Female,120000.0,Sales Professional,Chennai,Tamil Nadu,2015-07-08,Active
381,Xiti,Pandya,1955-07-05,Female,120000.0,Teacher,Hyderabad,Telangana,2018-05-11,Active
382,Brijesh,Sarin,1951-11-17,Female,120000.0,Student,Hyderabad,Telangana,2019-06-04,Active
383,Faras,Munshi,1989-10-13,Male,125808.0,Software Engineer,Bengaluru,Karnataka,2018-11-27,Active
384,Nidhi,Sahni,1970-04-21,Male,120000.0,Consultant,Kolkata,West Bengal,2013-07-24,Active
385,Nidhi,Bail,1972-09-14,Female,120000.0,Software Engineer,Pune,Maharashtra,2014-07-11,Active
386,Triveni,Pathak,1956-08-07,Female,120000.0,Accountant,Delhi,Delhi,2019-01-12,Active
387,Hitesh,Kohli,1980-04-01,Male,120000.0,Sales Professional,Bengaluru,Karnataka,2021-08-15,Active
388,Nandini,Viswanathan,1955-12-15,Male,120000.0,Consultant,Mangaluru,Karnataka,2018-05-03,Active
389,Dayita,Nori,1965-09-06,Male,120000.0,Retired,Hyderabad,Telangana,2017-04-08,Inactive
390,Om,Bose,1985-05-05,Female,139278.02,Self Employed,Mangaluru,Karnataka,2022-05-17,Active
391,Ishaan,Wali,1985-04-21,Female,120000.0,Student,Kolkata,West Bengal,2014-11-25,Active
392,Ikshita,Panchal,2000-02-07,Male,120000.0,Consultant,Bengaluru,Karnataka,2025-07-14,Active
393,Manbir,Keer,1957-08-07,Male,120000.0,Bank Employee,Mysuru,Karnataka,2014-02-03,Active
394,Aahana,Hora,1962-05-30,Male,120000.0,Doctor,Mysuru,Karnataka,2021-11-07,Active
395,Michael,Borra,1962-08-28,Female,120000.0,Self Employed,Delhi,Delhi,2024-10-01,Active
396,Wakeeta,Shetty,2001-12-10,Male,120000.0,Consultant,Kolkata,West Bengal,2021-03-11,Active
397,Saumya,Naidu,1993-04-14,Male,120000.0,Bank Employee,Jaipur,Rajasthan,2016-12-24,Active
398,Matthew,Sarraf,1955-04-02,Male,120000.0,Accountant,Hyderabad,Telangana,2019-07-31,Active
399,Riya,Mitter,2004-10-16,Male,120000.0,Sales Professional,Mangaluru,Karnataka,2016-04-10,Active
400,Daksh,Pandey,1985-02-15,Female,120000.0,Accountant,Jaipur,Rajasthan,2012-11-12,Active
401,Dayita,Shenoy,1981-05-10,Male,120000.0,Government Employee,Chennai,Tamil Nadu,2012-03-29,Active
402,Dakshesh,Pillay,1970-02-20,Female,120000.0,Business Owner,Jaipur,Rajasthan,2012-11-27,Active
403,Gautam,Tripathi,1976-10-07,Male,120000.0,Teacher,Chennai,Tamil Nadu,2019-06-23,Active
404,Benjamin,Sengupta,1989-07-03,Female,120000.0,Software Engineer,Mumbai,Maharashtra,2022-09-10,Active
405,Raghav,Nagy,1991-10-10,Female,194345.69,Bank Employee,Mumbai,Maharashtra,2019-09-11,Active
406,Yachana,Dora,1954-10-24,Male,120000.0,Consultant,Delhi,Delhi,2019-04-08,Active
407,Harshil,Oza,1999-03-19,Male,120000.0,Student,Chennai,Tamil Nadu,2013-01-14,Active
408,Yamini,Gera,1953-04-07,Female,120000.0,Sales Professional,Jaipur,Rajasthan,2015-10-26,Active
409,Raksha,Sarna,1986-04-07,Female,130328.11,Government Employee,Mysuru,Karnataka,2020-06-30,Active
410,Nathan,Patla,1975-12-23,Male,120000.0,Software Engineer,Kolkata,West Bengal,2016-05-31,Active
411,Lila,Rege,2003-04-22,Male,120000.0,Teacher,Jaipur,Rajasthan,2017-05-11,Active
412,Charles,Natt,1955-02-02,Female,120000.0,Accountant,Mumbai,Maharashtra,2017-03-18,Active
413,Girindra,Raju,1969-12-09,Female,120000.0,Accountant,Hyderabad,Telangana,2015-11-21,Active
414,Mason,Nath,1956-02-24,Female,120000.0,Accountant,Mumbai,Maharashtra,2021-07-08,Active
415,Lohit,Palla,1971-09-18,Male,120000.0,Sales Professional,Hyderabad,Telangana,2022-10-06,Active
416,Manya,Dayal,1991-02-04,Male,120000.0,Student,Mangaluru,Karnataka,2023-08-30,Active
417,Frado,Mukherjee,1988-08-21,Female,120000.0,Teacher,Hyderabad,Telangana,2018-01-04,Active
418,Falguni,Datta,1996-03-15,Female,120000.0,Teacher,Mangaluru,Karnataka,2023-07-24,Active
419,Girik,Sampath,1985-03-16,Female,120000.0,Doctor,Kolkata,West Bengal,2017-10-04,Active
420,Andrew,Patil,1971-08-15,Male,120000.0,Business Owner,Bengaluru,Karnataka,2014-09-02,Active
421,Tanish,Om,2002-09-27,Other,160130.17,Self Employed,Bengaluru,Karnataka,2019-11-16,Active
422,Rehaan,Kara,1959-12-19,Male,120000.0,Doctor,Bengaluru,Karnataka,2014-03-28,Active
423,Faras,Merchant,2004-03-26,Other,120000.0,Teacher,Mumbai,Maharashtra,2013-04-28,Active
424,Yashica,Zacharia,2000-11-13,Female,120000.0,Government Employee,Bengaluru,Karnataka,2020-07-23,Active
425,Baljiwan,Nayar,2002-10-01,Male,120000.0,Doctor,Bengaluru,Karnataka,2022-02-12,Active
426,Karan,Puri,1961-02-05,Female,120000.0,Doctor,Kolkata,West Bengal,2014-05-13,Active
427,Pratyush,Gandhi,1999-09-06,Male,120000.0,Bank Employee,Hyderabad,Telangana,2019-01-18,Active
428,Caleb,Roy,1975-05-24,Female,120000.0,Consultant,Jaipur,Rajasthan,2023-02-09,Active
429,Wazir,Sawhney,1992-02-26,Male,120000.0,Self Employed,Chennai,Tamil Nadu,2016-06-13,Active
430,Saumya,Kaur,1986-12-10,Male,120000.0,Government Employee,Kolkata,West Bengal,2015-09-03,Active
431,Dayamai,Singh,1963-10-22,Male,120000.0,Student,Jaipur,Rajasthan,2017-11-10,Active
432,Ridhi,Shenoy,2002-12-18,Female,120000.0,Software Engineer,Chennai,Tamil Nadu,2016-05-24,Active
433,Lavanya,Thakkar,1986-07-01,Female,120000.0,Sales Professional,Mumbai,Maharashtra,2018-09-22,Active
434,Neel,Iyengar,2005-02-16,Male,120000.0,Bank Employee,Kolkata,West Bengal,2021-11-21,Active
435,Lakshit,Krishna,1954-02-25,Male,120000.0,Consultant,Chennai,Tamil Nadu,2022-07-06,Active
436,Vasana,Prabhu,1988-05-04,Other,120000.0,Self Employed,Mangaluru,Karnataka,2013-05-07,Active
437,Zaitra,Dash,1970-01-01,Female,120000.0,Software Engineer,Jaipur,Rajasthan,2013-01-11,Active
438,Naveen,Mahajan,1981-03-06,Male,120000.0,Retired,Mysuru,Karnataka,2020-05-02,Active
439,Manan,Sarkar,1956-11-04,Male,245961.41,Business Owner,Mumbai,Maharashtra,2015-05-19,Active
440,Shravya,Palla,1952-06-01,Male,120000.0,Government Employee,Chennai,Tamil Nadu,2018-08-30,Active
441,Chatresh,Randhawa,1984-10-06,Male,173030.67,Consultant,Mysuru,Karnataka,2017-12-18,Active
442,Warinder,Raju,1956-02-27,Other,120000.0,Teacher,Kolkata,West Bengal,2017-12-24,Active
443,Udarsh,Bala,1972-04-15,Female,120000.0,Doctor,Pune,Maharashtra,2013-04-15,Active
444,Gautami,Dhingra,1959-12-20,Male,120000.0,Government Employee,Delhi,Delhi,2012-04-03,Active
445,Bhavini,Sodhi,1997-12-20,Female,167491.2,Business Owner,Jaipur,Rajasthan,2013-12-18,Active
446,Upasna,Sen,1992-06-23,Female,120000.0,Software Engineer,Mangaluru,Karnataka,2011-09-10,Active
447,Fariq,Bahl,1968-01-08,Female,120000.0,Business Owner,Mangaluru,Karnataka,2015-04-10,Active
448,Mason,Wable,1979-05-29,Other,120000.0,Consultant,Chennai,Tamil Nadu,2013-06-29,Active
449,Bhavya,Khanna,1971-02-05,Female,120000.0,Accountant,Delhi,Delhi,2013-09-04,Active
450,Champak,Khare,1979-03-04,Male,120000.0,Consultant,Jaipur,Rajasthan,2022-06-22,Active
451,Tanvi,Bhatnagar,1958-02-23,Female,120000.0,Teacher,Hyderabad,Telangana,2020-02-08,Active
452,Amol,Varma,1989-09-25,Female,120000.0,Self Employed,Delhi,Delhi,2015-09-20,Active
453,Maanas,Manne,1979-10-24,Male,120000.0,Doctor,Delhi,Delhi,2011-08-18,Active
454,Ira,Khosla,1989-06-08,Female,120000.0,Bank Employee,Mumbai,Maharashtra,2018-09-09,Active
455,Rachit,Chada,1986-03-24,Other,120000.0,Accountant,Pune,Maharashtra,2017-09-26,Active
456,Ekansh,Vora,1987-08-18,Male,120000.0,Government Employee,Mysuru,Karnataka,2020-03-26,Inactive
457,Yashica,Bahri,1977-03-04,Male,120000.0,Doctor,Pune,Maharashtra,2019-08-08,Active
458,Caleb,Ram,1976-01-03,Male,120000.0,Accountant,Mysuru,Karnataka,2015-12-02,Inactive
459,Amol,Parikh,2004-04-05,Female,120000.0,Self Employed,Jaipur,Rajasthan,2012-10-01,Closed
460,Hemani,Khosla,2000-06-24,Female,140989.18,Self Employed,Mysuru,Karnataka,2022-10-13,Active
461,Hemang,Natarajan,1959-09-06,Male,139113.64,Student,Delhi,Delhi,2012-05-10,Active
462,Indira,Nigam,1994-05-06,Male,120000.0,Software Engineer,Delhi,Delhi,2014-07-31,Active
463,Ucchal,Srinivas,1993-08-04,Male,120000.0,Retired,Hyderabad,Telangana,2014-09-14,Active
464,Krishna,Bhatnagar,1999-05-01,Female,120000.0,Self Employed,Mumbai,Maharashtra,2024-10-22,Active
465,Tanvi,Bansal,1970-07-28,Male,120000.0,Sales Professional,Mangaluru,Karnataka,2015-01-12,Active
466,Caleb,Iyengar,1953-06-15,Male,120000.0,Consultant,Hyderabad,Telangana,2016-12-21,Active
467,Dayita,Varma,1977-09-13,Male,120000.0,Accountant,Mangaluru,Karnataka,2025-06-22,Active
468,Urvashi,Kulkarni,1953-02-04,Male,211145.73,Doctor,Chennai,Tamil Nadu,2024-06-01,Inactive
469,Rayaan,Mangal,1974-11-23,Female,120000.0,Business Owner,Bengaluru,Karnataka,2024-11-19,Active
470,Champak,Narula,1969-03-12,Female,120000.0,Sales Professional,Mumbai,Maharashtra,2013-09-20,Active
471,Jhalak,Sarkar,1977-10-28,Female,120000.0,Consultant,Mysuru,Karnataka,2024-03-31,Active
472,Ria,Raju,1973-09-03,Other,120000.0,Retired,Mangaluru,Karnataka,2014-10-12,Active
473,Watika,Tank,1975-08-08,Other,120000.0,Government Employee,Jaipur,Rajasthan,2025-03-02,Active
474,Zilmil,Loke,2005-02-13,Other,120000.0,Teacher,Mangaluru,Karnataka,2013-01-03,Active
475,Panini,Brar,1979-11-27,Female,120000.0,Bank Employee,Jaipur,Rajasthan,2021-11-07,Active
476,Pranit,Memon,1972-06-17,Male,227966.49,Government Employee,Hyderabad,Telangana,2013-05-07,Active
477,Fariq,Narang,1995-07-31,Male,120000.0,Consultant,Hyderabad,Telangana,2016-08-19,Active
478,Damini,Sehgal,1991-08-12,Male,120000.0,Retired,Chennai,Tamil Nadu,2023-10-24,Active
479,Pooja,Ganesan,1997-07-17,Female,120000.0,Bank Employee,Jaipur,Rajasthan,2019-02-26,Closed
480,Indali,Sekhon,1953-06-26,Female,120000.0,Software Engineer,Pune,Maharashtra,2023-12-20,Active
481,Ira,Saran,1969-04-15,Female,120000.0,Accountant,Mangaluru,Karnataka,2022-06-25,Active
482,Dakshesh,Borde,1996-04-11,Male,120000.0,Self Employed,Hyderabad,Telangana,2022-06-13,Active
483,Nidra,Patla,1985-07-08,Female,120000.0,Consultant,Jaipur,Rajasthan,2025-03-25,Inactive
484,Nathaniel,Balasubramanian,1960-04-26,Female,120000.0,Consultant,Delhi,Delhi,2021-12-09,Active
485,Raksha,Banerjee,1959-03-12,Male,120000.0,Accountant,Jaipur,Rajasthan,2012-09-29,Active
